lat, lon, z
61.28592613,6.958457363,651.4
61.28591029,6.95848125,651.4
61.28589403,6.958503463,651.6
61.28587777,6.958525255,651.6
61.28584676,6.958578061,651.6
61.28582731,6.958600021,651.8
61.28580669,6.95861645,652
61.28578397,6.958618377,652.2
61.28561265,6.958637739,654.4
61.28554299,6.958685014,655.2
61.28552397,6.958703621,655.2
61.28539438,6.958823316,656.2
61.28533973,6.958865643,656.6
61.28524569,6.958901853,657.6
61.28511527,6.958955499,659.2
61.28493028,6.959033282,661.2
61.28484512,6.959018613,662.4
61.28473188,6.95900537,664
61.28469357,6.959004365,664.6
61.28466038,6.958986428,665.2
61.28451806,6.959037809,666.8
61.28450314,6.95903806,667
61.2844878,6.95904904,667.2
61.2844603,6.959078461,667.4
61.28433592,6.959169321,668.4
61.28430474,6.95919916,668.6
61.28419125,6.959306113,669.4
61.28414523,6.959313742,670
61.28409745,6.959300329,670.8
61.28404884,6.95931852,671.4
61.28386846,6.959292953,674
61.28373426,6.959305443,675.8
61.28370694,6.959309884,676
61.2836103,6.959330924,677.2
61.28351114,6.959244843,679.2
61.28340242,6.959292198,680.4
61.28337669,6.959282224,680.8
61.28332925,6.959278622,681.6
61.28315214,6.959290775,683.8
61.28311769,6.959318938,684.2
61.28299146,6.959438464,685
61.28282407,6.9595626,686.6
61.28277797,6.959582549,687
61.28275182,6.959618591,687.2
61.28271385,6.959623705,687.6
61.28264302,6.959601744,688.8
61.28262936,6.95960979,688.8
61.28259743,6.959628901,689.2
61.28246256,6.959571987,691.4
61.28229928,6.959730824,691.8
61.28226575,6.959750774,692
61.28220021,6.959801736,692.2
61.28217397,6.959769715,692.8
61.28214011,6.959743816,693.4
61.28209049,6.959706685,694.4
61.28198857,6.959637116,696.2
61.28181254,6.959566874,698.8
61.28180249,6.959567796,699
61.28172596,6.959565199,699.8
61.28155539,6.959653291,701
61.28142455,6.959647592,702.4
61.28139093,6.959680366,702.6
61.28120963,6.959665028,704.8
61.28106463,6.959533096,707.6
61.28102104,6.959545837,708
61.28091124,6.959589171,708.8
61.28072482,6.959643065,710.4
61.2805385,6.959676342,712.2
61.28037714,6.959776171,713.2
61.28020062,6.959848004,714.6
61.28018495,6.959865354,714.6
61.28010331,6.959906006,715.2
61.27991715,6.95989117,717.4
61.27978966,6.959969038,718
61.27976443,6.959960489,718.4
61.2796765,6.959998877,719.2
61.27966636,6.96000793,719.2
61.27960576,6.960064089,719.2
61.27956117,6.960100885,719.4
61.27949839,6.960116391,720
61.27941691,6.960257878,719.6
61.27928465,6.960262489,721.2
61.27925581,6.960261147,721.4
61.27908155,6.960217981,723.8
61.27902581,6.96028076,723.8
61.27899497,6.960302218,724
61.27881509,6.960392407,725.2
61.27868274,6.96044161,726.2
61.27865508,6.960453429,726.4
61.2786115,6.960448819,727
61.27853522,6.960563902,726.8
61.27848359,6.960643698,726.6
61.2784219,6.960620061,727.4
61.27841226,6.960637831,727.4
61.27837613,6.960719805,726.8
61.27833632,6.960755009,727
61.2782898,6.960757188,727.4
61.27827287,6.960763306,727.4
61.27825585,6.960763642,727.6
61.27815426,6.960773869,728.6
61.27796835,6.960809493,730
61.27791697,6.960908985,729.6
61.27773039,6.960856094,731.8
61.27763283,6.960866237,732.8
61.2774387,6.960856094,734.8
61.27739696,6.960867663,735
61.27722488,6.960958689,735.8
61.27710183,6.9609778,736.8
61.27698474,6.961141499,736.4
61.2769528,6.961222134,736
61.27687971,6.961312154,735.8
61.27684903,6.961366552,735.6
61.27670872,6.961635779,734.6
61.2765985,6.961965776,732.6
61.27658207,6.961984634,732.4
61.27639574,6.961953369,735.8
61.27633849,6.961962589,736.8
61.27616876,6.961933756,739.8
61.27604923,6.961897547,742
61.27601411,6.961908024,742.6
61.27595569,6.961917578,743.6
61.27590138,6.961968205,744.6
61.27583876,6.962077003,745.6
61.27581982,6.962088989,745.8
61.27572074,6.96204951,747.6
61.27571069,6.962058479,747.8
61.27564514,6.962109189,749
61.27562787,6.962109525,749.2
61.27553903,6.962092508,750.8
61.27545269,6.962075998,752.4
61.27535395,6.962096951,754.2
61.27527483,6.962111536,755.6
61.27517324,6.96212218,757.4
61.27507961,6.96215772,759
61.27506268,6.962161996,759.2
61.27486487,6.962143806,762.8
61.2748046,6.962183872,763.8
61.27469388,6.962232403,765.6
61.2745073,6.962263166,769
61.27430638,6.962278085,772.4
61.27410958,6.962295687,776
61.27392241,6.962361988,779.2
61.27373046,6.962305913,782.6
61.27364078,6.962295183,784.2
61.27344657,6.962248916,787.8
61.27339426,6.962236679,788.8
61.2733464,6.962229051,789.6
61.27315991,6.962233158,793
61.27299369,6.962245898,795.8
61.27294449,6.962232237,796.8
61.27283058,6.962205749,798.8
61.27265045,6.962273223,802
61.27262799,6.962257884,802.4
61.27260687,6.962238438,802.8
61.27258826,6.962225195,803
61.27251199,6.962222261,804.4
61.27243387,6.962213376,805.8
61.27241853,6.96220994,806.2
61.27224167,6.962241205,809.2
61.27206154,6.962244976,812.4
61.27188896,6.962326447,815.4
61.27175275,6.962195523,818
61.27179441,6.962099719,817.4
61.27179793,6.962058395,817.4
61.27179164,6.96186645,817.6
61.27170984,6.96167417,819.4
61.27156022,6.96144308,822.4
61.2713754,6.961306875,825.8
61.27133667,6.961178212,826.6
61.27119334,6.960932287,829.6
61.27106217,6.960661719,832.2
61.27088732,6.960573122,835.4
61.27086712,6.960561973,835.8
61.27068523,6.960587873,839
61.27064542,6.960590893,839.8
61.27046772,6.960679907,842.8
61.27027134,6.960614277,846.4
61.27022607,6.960593993,847.2
61.27014661,6.960606816,847.4
61.27003849,6.960568093,847.4
61.26991083,6.960476395,847.6
61.26983875,6.960427696,847.6
61.26965979,6.960277995,847.8
61.26961051,6.960270618,847.8
61.26942979,6.960248239,847.6
61.26923223,6.960219741,847.6
61.26905227,6.960120498,847.8
61.26885345,6.960102227,847.8
61.26877902,6.960065096,847.8
61.26860526,6.959963088,847.8
61.26847878,6.959893099,848
61.2682984,6.959846578,848
61.26822414,6.959823864,848
61.26804074,6.959750689,848
61.26795776,6.959714899,848
61.26777764,6.959668799,848
61.26760765,6.959501412,848.2
61.26750489,6.959393537,848.4
61.26742006,6.959344251,848.4
61.2672489,6.959529407,848.2
61.26712963,6.959564695,848
61.2670552,6.959534437,848
61.2669625,6.959508368,848
61.26677675,6.959406446,848.2
61.26674959,6.959389682,848.2
61.26657601,6.959295888,848.2
61.26639437,6.959174685,848.4
61.26637308,6.959156663,848.4
61.26617501,6.959169572,848.4
61.26598332,6.959158425,848.4
61.26594778,6.959152054,848.4
61.26583789,6.959102518,848.4
61.26570135,6.959077455,848.4
61.26554545,6.958998665,848.4
61.26535183,6.958927251,848.4
61.26516868,6.958800853,848.6
61.26499493,6.958668755,848.8
61.26481824,6.958591305,848.6
61.26464456,6.958483094,848.4
61.2644879,6.95822686,849.2
61.2643061,6.958258795,848
61.2642631,6.958223591,848
61.26410251,6.957977918,848.8
61.26394543,6.9577361,849.4
61.26381408,6.957430999,850
61.26366614,6.957147019,850.4
61.26356623,6.956953733,850.6
61.26341904,6.956667908,851
61.26339532,6.956583252,851
61.26336867,6.956397844,851.4
61.26331938,6.956248982,851.6
61.26326599,6.956155021,851.6
61.26324596,6.956135407,851.6
61.26322534,6.956115291,851.6
61.26320547,6.956092744,851.6
61.26306206,6.955850758,852
61.26295326,6.955719581,852.2
61.262879,6.955606844,852.2
61.26283131,6.9555304,852.2
61.26265193,6.955391178,852
61.262463,6.955370139,852
61.26244004,6.955359242,852
61.26235144,6.955299982,851.8
61.26227089,6.955219181,851.8
61.2621833,6.95513402,851.8
61.26200812,6.955016089,851.6
61.2619678,6.954986248,851.6
61.26190184,6.954933695,851.6
61.26185884,6.954893545,851.6
61.26171165,6.954674357,851.8
61.26156522,6.954457853,852
61.26151702,6.954411752,852
61.26144586,6.954355846,852.2
61.26134654,6.95431511,852.4
61.26116515,6.954361377,853
61.26098461,6.954333886,853.4
61.26081395,6.95412241,853.8
61.26073214,6.953982011,853.8
61.26056509,6.953745977,854.2
61.26041371,6.953506591,854.4
61.26032076,6.95337508,854.4
61.26029804,6.953355968,854.6
61.26027759,6.953342724,854.6
61.26025479,6.9533268,854.6
61.26016737,6.953274998,854.8
61.26012621,6.953226636,855
61.26010803,6.953205178,855
61.26004357,6.953189921,855
61.26001951,6.953177267,855.2
61.25984525,6.952991606,855.4
61.25971257,6.952722128,855.6
61.25970243,6.9525995,855.6
61.25960218,6.952284928,855.6
61.25947469,6.951996592,855.8
61.25931879,6.951774553,856
61.25916255,6.951589483,856.2
61.258996,6.951364595,856.6
61.25892174,6.951202658,856.6
61.25880095,6.950964276,856.8
61.25870347,6.950646098,856.8
61.25857984,6.950380729,857
61.2585018,6.950223901,857
61.25840809,6.950012594,857.2
61.25832176,6.949798437,857.2
61.25828639,6.949636331,857.2
61.25820114,6.949295606,857.2
61.25806594,6.949022105,857.4
61.25790803,6.94881306,857.6
61.25777383,6.948518773,857.8
61.25770141,6.948186933,857.6
61.25763654,6.948125493,857.8
61.25759144,6.948089283,857.8
61.25743965,6.947817793,858
61.25728877,6.947602379,858.4
61.25714687,6.947581507,858.8
61.25696892,6.947422334,859
61.25682282,6.94714305,859.6
61.25675568,6.946762513,860.2
61.25664814,6.946432348,861
61.25655821,6.946200421,861.6
61.2565163,6.946051139,862
61.25646978,6.945737069,862.4
61.256335,6.945458957,863.2
61.25621228,6.945269779,863.8
61.25611841,6.944928048,864.6
61.25602453,6.944597215,865.4
61.25592244,6.944344834,866
61.25579403,6.944027413,866.8
61.25567442,6.94373564,867.4
61.25561315,6.943362391,868.2
61.25564123,6.942982358,868.6
61.25564265,6.94261347,869.2
61.25552623,6.94230183,870
61.25549873,6.94223025,870.2
61.25539136,6.941925649,870.8
61.25534048,6.941734375,871.2
61.25528885,6.94153103,871.6
61.25521819,6.94117966,872.4
61.25519011,6.941051166,872.6
61.25508643,6.940727793,873.4
61.25504678,6.940659061,873.6
61.25488702,6.940466529,874.2
61.25483933,6.940404083,874.4
61.25481695,6.940362593,874.6
61.25471746,6.940058582,875.2
61.2546872,6.939984569,875.4
61.25461671,6.939780218,876
61.25453557,6.939480146,876.6
61.25458041,6.939104722,877
61.25461436,6.938795847,876.6
61.25456918,6.938735079,876.6
61.25447555,6.938626617,876.4
61.25444111,6.938568363,876.2
61.25442258,6.938500135,876
61.25447187,6.938443808,875.6
61.25448385,6.938459901,875.8
61.25464839,6.93859376,875.8
61.25467798,6.938626113,875.8
61.25486188,6.938610859,875.2
61.2549296,6.938611948,875
61.25496632,6.938606083,875
61.25497931,6.93860013,875
61.25501317,6.938591078,874.8
61.25511157,6.938623767,874.6
61.25517855,6.938629718,874.6
61.25521241,6.938616475,874.4
61.25527343,6.93853911,874
61.25527921,6.938482113,873.6
61.25531048,6.938443389,873.4
61.25547292,6.938363761,872.8
61.25552489,6.938341968,872.6
61.25562111,6.938300645,872.2
61.25563989,6.938303159,872
61.25568213,6.938328221,872
61.25572655,6.93835957,872
61.25579679,6.938394858,872
61.25586779,6.938545312,872.4
61.2558843,6.938574483,872.4
61.25599268,6.938674144,872.6
61.25616652,6.938796268,872.6
61.2562982,6.938860976,872.4
61.25637607,6.938980753,872.4
61.25645234,6.939054849,872.2
61.25661596,6.939219803,871.4
61.25677546,6.93939968,870.8
61.25695291,6.939436393,870.2
61.25712868,6.939499341,869.8
61.25719808,6.939498251,869.6
61.25739782,6.939497412,869
61.25758289,6.939479476,868.6
61.25769211,6.939396494,868.4
61.25775263,6.939353999,868.2
61.25785648,6.939319465,868
61.25786545,6.939317536,868
61.25787375,6.939315526,868
61.25798095,6.939298846,867.8
61.25805999,6.939277054,867.6
61.25821606,6.939070859,867.4
61.2582666,6.939009419,867.4
61.25830734,6.938937752,867.4
61.25833601,6.938891402,867.2
61.25844682,6.93875595,866.4
61.25857598,6.9386583,865.6
61.25872627,6.938653942,865.2
61.2587893,6.93866509,865.2
61.25881218,6.938672968,865
61.258881,6.938649332,864.8
61.25890438,6.938631311,864.6
61.25900086,6.93857247,864.2
61.25919784,6.93860013,863.8
61.25922952,6.938610273,863.8
61.25930278,6.938630473,863.6
61.25932256,6.938647907,863.6
61.25934091,6.938655785,863.6
61.25935885,6.938649415,863.6
61.25940185,6.938615134,863.4
61.25959095,6.938484124,862.4
61.25966856,6.938475491,862
61.25976839,6.938472055,861.8
61.25979228,6.938458895,861.6
61.25981667,6.938447831,861.6
61.25986428,6.938464259,861.6
61.25994449,6.938471972,861.4
61.26012303,6.938351439,860.4
61.26016838,6.938352025,860.4
61.26018908,6.938348422,860.2
61.26028103,6.938292514,859.8
61.26045244,6.938141053,858.8
61.2604889,6.938095037,858.6
61.26052469,6.937998645,858
61.26053601,6.937969056,858
61.2606707,6.937888757,857.2
61.26067808,6.937880962,857.2
61.26072896,6.937844167,857
61.26072996,6.937842071,857
61.26078185,6.937896386,857
61.26078746,6.937910132,857
61.26078134,6.937911976,857
61.26078084,6.937911977,857
61.26078067,6.937912479,857
61.2607857,6.937887836,857
61.26080582,6.93785213,856.8
61.26087145,6.937846848,857
61.26089073,6.937919101,857
61.26091177,6.937946258,857
61.26096223,6.937960843,857.2
61.26100615,6.937943073,857.4
61.26115811,6.937947934,857.8
61.26121838,6.937958244,858
61.26124612,6.937971654,858
61.26126121,6.937971654,858
61.2612773,6.937977187,858
61.26131284,6.938007531,858.2
61.26134394,6.938045585,858.2
61.26135299,6.938062011,858.2
61.26136305,6.938082548,858.2
61.26137193,6.93810501,858
61.26140445,6.938142311,858.2
61.26147897,6.938081626,858.4
61.26149389,6.93807316,858.6
61.26167838,6.938095958,859
61.26172959,6.938095958,859.2
61.2617653,6.938103504,859.2
61.26179354,6.938138288,859.2
61.26182556,6.938162092,859.4
61.26185733,6.938164943,859.4
61.26196705,6.938181204,859.4
61.26198473,6.938170643,859.6
61.26200116,6.938163769,859.6
61.26214106,6.938150608,859.6
61.2621605,6.938139796,859.6
61.26219889,6.938133175,859.6
61.26233753,6.938101574,859.8
61.26241523,6.938124793,859.8
61.26243476,6.938135438,859.6
61.26246946,6.938136694,859.6
61.26254892,6.937974255,860
61.26256308,6.937954137,860
61.26258739,6.937922202,860.2
61.26269476,6.937876522,860.2
61.26287397,6.937858081,860.4
61.2629836,6.937766383,860.6
61.26300942,6.937739812,860.6
61.26309458,6.937604697,860.8
61.2632737,6.937451642,861.2
61.26338937,6.937277969,861.6
61.26340304,6.937212422,861.6
61.26342852,6.937173782,861.8
61.26350094,6.937148551,861.8
61.26355559,6.937126257,861.8
61.26373915,6.937089125,862
61.26391752,6.937087281,862
61.26403688,6.936976136,862.2
61.26417912,6.936932719,862.4
61.26432043,6.936948056,862.4
61.2643636,6.936800117,862.8
61.26446913,6.93678176,862.8
61.26461565,6.936599036,863.2
61.26462805,6.936605405,863.2
61.26476334,6.936648657,863.2
61.26481145,6.936614793,863.2
61.26484154,6.936616385,863.2
61.26488077,6.936655445,863.2
61.26500188,6.936676148,863.2
61.26505008,6.936714704,863
61.26510766,6.936751419,863
61.26513063,6.936751501,863
61.26526072,6.936715712,863
61.26528737,6.936738845,863
61.26530531,6.936762398,863
61.26537236,6.936800954,863
61.26538653,6.936809252,863
61.26544361,6.936846636,862.8
61.26545761,6.936882008,862.8
61.26546884,6.936952416,862.6
61.26549005,6.936970521,862.6
61.26551821,6.936987788,862.6
61.26558409,6.937075965,862.4
61.26571619,6.937333791,862
61.26576221,6.937411828,861.8
61.26580571,6.937499419,861.8
61.26596337,6.937682731,861.4
61.26604945,6.937845759,861.2
61.26608122,6.937890686,861
61.26626244,6.937912228,861
61.26643083,6.93810015,860.8
61.26656888,6.938371725,860.2
61.26670433,6.938608428,859.8
61.26683132,6.938871202,859.4
61.26698974,6.939084603,859.2
61.26714497,6.939317537,859.2
61.26723566,6.939407057,859.2
61.26740112,6.939602019,859.2
61.26756415,6.939790109,859.2
61.26770832,6.9400735,859.2
61.26775232,6.940167798,859.2
61.26779272,6.940544146,859
61.26780261,6.940575241,859
61.26787671,6.940730894,859
61.26795793,6.941069691,859
61.26798567,6.941224672,859
61.26796396,6.941180667,859
61.26796145,6.941178655,859
61.26795818,6.941165998,859
61.26795835,6.941157532,859
61.26798953,6.940913284,859
61.26801518,6.940833238,859
61.26811417,6.940759309,859
61.26824727,6.94065462,859.2
61.26829681,6.940633914,859.2
61.26834316,6.940601226,859.2
61.26839077,6.940541715,859.2
61.26844207,6.940471222,859.2
61.26851826,6.940365275,859.2
61.26854273,6.940342141,859.2
61.2685911,6.940291849,859.2
61.26869151,6.939972499,859.4
61.26869679,6.939927321,859.4
61.26869612,6.939728502,859.4
61.26870157,6.93954209,859.4
61.26870166,6.939495653,859.6
61.26869931,6.939423066,859.6
61.26868908,6.939390376,859.6
61.26866486,6.939273114,859.6
61.26867961,6.939253834,859.6
61.26870275,6.93925551,859.6
61.26872462,6.939264563,859.6
61.26877173,6.939289793,859.6
61.26879293,6.939302032,859.6
61.26883937,6.939335811,859.6
61.26884205,6.939341174,859.6
61.26884222,6.939341761,859.6
61.26884121,6.939339581,859.6
61.26883887,6.93928577,859.6
61.2688361,6.939238076,859.6
61.26881607,6.938981591,859.6
61.26881674,6.938905483,859.8
61.26884532,6.938782939,860
61.26882001,6.938609099,860.4
61.2688154,6.938573307,860.4
61.2688206,6.938543804,860.4
61.26883828,6.938523856,860.4
61.2688724,6.938490328,860.6
61.26890592,6.938470211,860.6
61.26895756,6.938473732,860.6
61.2689775,6.938470462,860.6
61.26904632,6.93847809,860.6
61.26914472,6.938521926,860.6
61.26915394,6.938537266,860.6
61.26916543,6.938553695,860.6
61.26917968,6.938580348,860.4
61.26923751,6.93864598,860.4
61.26927649,6.938660312,860.4
61.26941076,6.93838019,860.8
61.26944521,6.938272314,861.2
61.26946206,6.938251777,861.2
61.26950012,6.93823711,861.2
61.26960807,6.938289412,861.2
61.26965619,6.938222442,861.6
61.26968083,6.938212299,861.6
61.26969474,6.938195033,861.8
61.26976666,6.938157398,862
61.26979952,6.938114903,862.2
61.26999364,6.938082464,862.8
61.27017972,6.938094868,863.2
61.2703772,6.938192686,861.8
61.27055942,6.938249263,860.4
61.27072278,6.93839226,858.8
61.27074868,6.938325957,858.8
61.27074609,6.938269463,859
61.27074273,6.938219257,859.2
61.27083996,6.938074586,859.2
61.27087349,6.938048685,859
61.27093795,6.938057318,858.6
61.27108262,6.938130074,857.4
61.27117625,6.938281869,856.2
61.27124984,6.938347584,855.4
61.27139577,6.938380608,854.4
61.27141421,6.93836175,854.4
61.2714365,6.938291173,854.4
61.271566,6.938247755,853.8
61.27162233,6.93813041,853.8
61.27163474,6.938103084,853.8
61.2716463,6.93807073,853.8
61.27165753,6.938037453,854
61.27166734,6.938004931,854
61.27167589,6.937965788,854
61.27168436,6.937923795,854.2
61.27171076,6.937501597,855.6
61.27171378,6.937100355,857.2
61.27177748,6.936795757,858
61.27176935,6.936764577,858
61.27175275,6.936723757,858.4
61.27174982,6.936695175,858.4
61.27177488,6.93630374,859.8
61.27177848,6.936265015,860
61.27178083,6.936223022,860
61.27177832,6.936183291,860.2
61.27179206,6.935820524,861.6
61.27188477,6.935540987,862
61.27203774,6.935332948,861.8
61.27218274,6.935293637,861
61.27228266,6.935256422,860.4
61.27244191,6.935067912,860.2
61.27245264,6.935038241,860.2
61.27246521,6.934669017,861.6
61.2725378,6.934318069,862.4
61.27258013,6.933932081,863.6
61.27256982,6.933565121,865
61.2725772,6.933450038,865.4
61.27255415,6.93329229,866.2
61.27264526,6.932944776,866.8
61.27270762,6.932588042,867
61.27263143,6.932474803,867.8
61.27255691,6.932468684,868.6
61.2724508,6.932483268,869.4
61.27238064,6.932456783,870
61.27233739,6.932262992,870.8
61.2723187,6.931951186,871.6
61.27232549,6.931871307,871.6
61.27230319,6.931797965,872
61.27230914,6.931743817,872
61.27231987,6.931663351,872.2
61.27232037,6.931547849,872.4
61.27232155,6.93146537,872.6
61.27232323,6.931414911,872.6
61.2723197,6.931364788,872.8
61.27228743,6.931221708,873.4
61.27226799,6.931145182,873.6
61.27215936,6.930891209,875
61.27214519,6.930865311,875.2
61.27213011,6.930841086,875.4
61.27211552,6.9308177,875.6
61.27209063,6.930770342,875.8
61.27208174,6.930740755,876
61.27207294,6.930716531,876.2
61.27206917,6.930611758,876.4
61.2720685,6.930255024,876.4
61.27206917,6.930194506,876.4
61.27202148,6.929804999,876.8
61.27201184,6.929435944,876.8
61.27201762,6.92937903,876.8
61.27200773,6.929280126,877
61.27199072,6.929072756,877
61.27199097,6.929028752,877
61.27199943,6.928903861,877
61.2720027,6.928861951,877
61.27200153,6.92879892,877
61.27199583,6.928729097,877
61.27199608,6.928663636,877
61.27199356,6.928633041,877
61.2719877,6.928607141,877
61.27198409,6.928589371,877.2
61.27198342,6.928594819,877.2
61.27198275,6.92859658,877.2
61.2719846,6.928607309,877.2
61.27197387,6.928226855,877.2
61.2719452,6.928040943,877.4
61.27190271,6.927667866,877.8
61.27189583,6.927563093,877.8
61.2718074,6.927202585,878.6
61.27173917,6.926865131,879.2
61.27164085,6.926549469,880
61.2715313,6.926242189,881
61.27154538,6.925858464,880.8
61.2715448,6.925664674,880.8
61.27153834,6.925365105,880.8
61.2716054,6.924982891,880.2
61.271667,6.924716682,879.8
61.27169123,6.924361958,879.6
61.27161344,6.924002542,880.2
61.2715738,6.923601553,880.8
61.27155067,6.923392258,882
61.27156517,6.923084388,883.8
61.27160582,6.922887835,885
61.27161847,6.922870986,885
61.27160892,6.922736289,885.8
61.27160498,6.922329599,888.4
61.2715971,6.922289616,888.6
61.27159291,6.922248546,888.8
61.2715945,6.922204039,888.8
61.27160137,6.922060707,888.8
61.27159283,6.922016955,889
61.27157749,6.921975295,889
61.27150909,6.921738256,889.4
61.27149836,6.92169534,889.4
61.27148621,6.921655694,889.6
61.27144966,6.92149493,889.8
61.27145654,6.92120433,890
61.27144489,6.921142387,890.2
61.27143642,6.921092179,890.2
61.27136325,6.921001403,890.4
61.27135377,6.92093946,890.6
61.27136635,6.920893192,890.6
61.27152518,6.920984555,890
61.2715883,6.921033002,889.8
61.2715888,6.920657327,890.2
61.27158411,6.920500835,890.4
61.27158847,6.920466386,890.4
61.27158721,6.920433528,890.4
61.27158344,6.920400421,890.6
61.2715707,6.920318193,890.6
61.27156466,6.920276283,890.6
61.27156123,6.920224568,890.8
61.27156332,6.920172349,890.8
61.27157246,6.920081991,890.8
61.27157103,6.920040081,890.8
61.27156852,6.92001041,891
61.27155955,6.919989371,891
61.27152032,6.919904965,891.2
61.27151286,6.919882419,891.2
61.27150817,6.91985853,891.2
61.27149333,6.919745793,891.4
61.27149526,6.919594165,891.4
61.27149099,6.919539263,891.6
61.27148126,6.919471454,891.6
61.27146634,6.919410098,891.8
61.27145746,6.919369614,891.8
61.27145268,6.919333152,891.8
61.27136618,6.918973736,892.4
61.27130164,6.918800985,892.8
61.27129745,6.918775169,892.8
61.27129502,6.918749604,892.8
61.27129057,6.918723788,892.8
61.27129208,6.918691434,892.8
61.27128144,6.918661678,893
61.2712671,6.91860267,893
61.27127666,6.918393708,893.2
61.27125512,6.91832263,893.2
61.27123291,6.918257419,893.4
61.27123291,6.918212576,893.4
61.27125696,6.918050303,893.6
61.27127565,6.917741261,893.8
61.27127716,6.917651575,893.8
61.27127775,6.917599188,894
61.2712801,6.917550908,894
61.27127859,6.917504305,894
61.27124967,6.917281095,894.4
61.27118899,6.917080349,894.6
61.27118429,6.917054112,894.6
61.27117591,6.916987309,894.8
61.27117348,6.916919248,894.8
61.27116736,6.916883878,894.8
61.27116761,6.916884548,894.8
61.27116904,6.916886307,894.8
61.27115454,6.916843224,895
61.27113769,6.916758483,895
61.27112453,6.916708359,895.2
61.27110399,6.916649937,895.2
61.27102286,6.916285158,895.8
61.27099897,6.916205446,896
61.27098715,6.916162028,896
61.27097433,6.916118861,896
61.27095387,6.916022216,896.2
61.27090526,6.915769251,896.6
61.27088523,6.915673111,896.8
61.27079948,6.915311768,897.2
61.2707652,6.915053772,897.6
61.27070066,6.914661331,898.2
61.27070049,6.914284312,899
61.27061826,6.91393923,900.6
61.27060376,6.913898828,900.8
61.27059287,6.9138824,900.8
61.2705813,6.913862117,900.8
61.2704528,6.913564558,901.6
61.27039664,6.913400274,902.2
61.27038323,6.913297762,902.4
61.27037854,6.913234481,902.6
61.27035222,6.913164491,902.8
61.27027653,6.912987632,903.4
61.27026622,6.912957458,903.4
61.27025608,6.912927953,903.4
61.27023228,6.912779845,904
61.2701757,6.912646406,904
61.27016371,6.91263048,904
61.27015256,6.91260282,903.8
61.27013932,6.912570214,903.8
61.2701156,6.912534926,903.8
61.27009322,6.912494861,903.6
61.27003807,6.912346835,903.6
61.27000454,6.912270981,903.4
61.26989256,6.911975183,903.4
61.26986565,6.911899325,903.4
61.26985509,6.911820621,903.4
61.26983296,6.911722721,903.6
61.26982617,6.91164351,903.8
61.26980027,6.911506969,904
61.26979239,6.911440501,904.2
61.26978627,6.911258195,904.6
61.26979424,6.910881679,906
61.26970564,6.910595688,906
61.26966071,6.910423607,906.2
61.2696556,6.910394105,906.2
61.26964839,6.91036569,906.2
61.26957798,6.910191681,906.2
61.2695691,6.910162092,906.2
61.26955745,6.910082634,906.2
61.26952752,6.909851461,906.8
61.2693816,6.909600423,906.2
61.26930549,6.909429599,906
61.26918085,6.909137321,905.6
61.26904691,6.908839093,905.2
61.26900843,6.908683358,905.4
61.26899578,6.9086272,905.4
61.26890408,6.908320589,905.6
61.2688185,6.908061672,905.6
61.26880333,6.908060415,905.4
61.26878757,6.908063182,905.2
61.26876812,6.908062762,905
61.26874356,6.908053457,904.8
61.26865346,6.907887495,904.4
61.26860468,6.907519783,905.2
61.26855095,6.90732331,905.2
61.26848976,6.907183164,905.2
61.26836487,6.906966324,904.6
61.268315,6.906914945,904.2
61.2682958,6.906879824,904.2
61.26827636,6.906846882,904
61.26815608,6.906620823,903.6
61.26813353,6.906596432,903.4
61.26797059,6.906425272,902.4
61.26782415,6.906188233,901.6
61.26776255,6.906075915,901.4
61.26767965,6.905845916,901.4
61.2675338,6.905662017,900.4
61.26750162,6.905513154,900.8
61.26747538,6.905466801,900.6
61.26745828,6.905474095,900.4
61.26739022,6.905411902,900
61.26735494,6.905411732,899.8
61.26734689,6.905402847,899.6
61.26733884,6.905389017,899.6
61.26733071,6.905374601,899.6
61.26730121,6.905321126,899.6
61.26729668,6.905319448,899.6
61.26729081,6.905318694,899.4
61.26727313,6.905385079,899
61.26727397,6.905374518,899
61.26730079,6.905401506,899.2
61.26731135,6.905429838,899.2
61.26729987,6.90543956,899
61.26728897,6.905435789,899
61.26727782,6.905428328,898.8
61.26725687,6.905388682,898.8
61.26740824,6.905579708,899.6
61.26745057,6.905584317,900
61.2674732,6.905590937,900.2
61.26751712,6.905607536,900.6
61.26753464,6.905610636,900.6
61.26757697,6.905657155,901
61.26758837,6.905677691,901
61.2676048,6.905694874,901.2
61.26762718,6.905714236,901.2
61.26777755,6.905886232,902.2
61.2678198,6.905958569,902.4
61.26796975,6.906249085,903
61.26804041,6.906401804,903.2
61.26807662,6.906469278,903.4
61.26817301,6.906568521,904
61.26819598,6.906591654,904.2
61.26823822,6.90665678,904.4
61.26829329,6.90675837,904.6
61.26833403,6.906833555,904.8
61.26837996,6.90691134,905
61.26844961,6.90699256,905.4
61.26850845,6.907072272,905.8
61.26856185,6.907236724,905.6
61.26859998,6.907356001,905.6
61.26864181,6.907461947,905.8
61.26867743,6.907722037,905.2
61.26869042,6.907784902,905.2
61.26869269,6.907844832,905
61.26873803,6.908003837,905
61.26881339,6.908067203,905.4
61.26895588,6.908300807,906.2
61.26904171,6.908593755,906
61.26915428,6.908927105,906
61.26928194,6.90926875,906.2
61.26939408,6.90953764,906.4
61.2694116,6.909584999,906.4
